Joint_1_x,Joint_1_y,Joint_1_z,Joint_2_x,Joint_2_y,Joint_2_z,Joint_3_x,Joint_3_y,Joint_3_z,Correct
-0.3552734,0.6304841,-2.451512,-0.6032042,0.6620488,-2.360504,-0.5726764,0.8713394,-2.195963,1
-0.3569189,0.6301349,-2.451982,-0.6062722,0.658352,-2.363805,-0.5808212,0.8672608,-2.197921,1
-0.3544125,0.6299121,-2.447486,-0.6044847,0.6542397,-2.36019,-0.5803009,0.861365,-2.191897,1
-0.3585305,0.6281912,-2.452631,-0.6092122,0.6503537,-2.366515,-0.5847192,0.8575798,-2.198391,1
-0.3585774,0.628273,-2.453606,-0.6097466,0.6486322,-2.368471,-0.5864384,0.8549261,-2.199037,1
-0.3539271,0.630724,-2.454359,-0.6056587,0.6483392,-2.370279,-0.5830023,0.8529505,-2.19873,1
-0.3546596,0.6292359,-2.453311,-0.6065193,0.6452365,-2.369292,-0.5836813,0.8498311,-2.197747,1
-0.3563314,0.6284897,-2.448859,-0.6079854,0.6422144,-2.363827,-0.5842652,0.8464664,-2.191994,1
-0.3597795,0.6276144,-2.454033,-0.611657,0.6379554,-2.369184,-0.5873913,0.8427091,-2.198025,1
-0.3567768,0.6286491,-2.45538,-0.6091987,0.6360502,-2.371852,-0.586676,0.8399565,-2.199447,1
-0.3584105,0.6270444,-2.458563,-0.6110951,0.632786,-2.375702,-0.5903223,0.8362154,-2.202516,1
-0.3586379,0.626331,-2.453033,-0.611497,0.6288344,-2.370544,-0.5914084,0.8314934,-2.196377,1
-0.3534235,0.6267875,-2.454502,-0.6067355,0.6270049,-2.373375,-0.5903665,0.8284091,-2.197374,1
-0.3547766,0.627196,-2.456294,-0.6079305,0.6243582,-2.374725,-0.590953,0.8253289,-2.198285,1
-0.3592931,0.6247232,-2.45618,-0.6121672,0.6202154,-2.373821,-0.5936827,0.8214535,-2.197839,1
-0.3539615,0.6260935,-2.453799,-0.6071578,0.6194296,-2.372586,-0.5909164,0.8192034,-2.194723,1
-0.3549492,0.6268563,-2.458587,-0.6085591,0.6192449,-2.378759,-0.5934123,0.8191801,-2.200981,1
-0.3547875,0.6254998,-2.45632,-0.6085719,0.6170717,-2.377131,-0.5930438,0.8168348,-2.199193,1
-0.3534381,0.6255637,-2.452086,-0.607285,0.6155341,-2.373285,-0.5922929,0.815213,-2.195207,1
-0.3546251,0.6241512,-2.450211,-0.6085443,0.6144307,-2.371603,-0.5931814,0.8137465,-2.193151,1
-0.3529173,0.6235008,-2.451675,-0.606599,0.6157291,-2.372091,-0.5902398,0.8153343,-2.19405,1
-0.3511884,0.620323,-2.435382,-0.6045024,0.6131079,-2.354583,-0.586588,0.8120955,-2.176002,1
-0.3517799,0.6208359,-2.435059,-0.6050123,0.6134365,-2.354021,-0.5878774,0.8124799,-2.175425,1
-0.3520519,0.6237957,-2.44271,-0.6053746,0.6155375,-2.362038,-0.5880345,0.814639,-2.183527,1
-0.3525701,0.6250458,-2.450486,-0.6059023,0.6188028,-2.369663,-0.5875867,0.8197177,-2.193294,1
-0.3511187,0.6243095,-2.445159,-0.6044174,0.6205602,-2.364077,-0.5862572,0.8222315,-2.188557,1
-0.3503831,0.6253483,-2.448796,-0.6035252,0.6248652,-2.367142,-0.5846301,0.8274611,-2.192768,1
-0.351881,0.6270635,-2.456349,-0.6049443,0.6292198,-2.374478,-0.5849887,0.8324946,-2.201015,1
-0.3515809,0.6283202,-2.446191,-0.6039662,0.6321018,-2.362312,-0.5816268,0.8355066,-2.189292,1
-0.3530713,0.6283283,-2.451439,-0.604995,0.6362986,-2.366472,-0.5813831,0.8407724,-2.194887,1
-0.3481386,0.6305453,-2.446884,-0.5995314,0.6421589,-2.360771,-0.575639,0.847288,-2.19001,1
-0.3498183,0.6331778,-2.449572,-0.5999051,0.6510092,-2.360762,-0.5732917,0.858208,-2.192927,1
-0.3484887,0.6356149,-2.447613,-0.5971634,0.660691,-2.356616,-0.5679554,0.8689455,-2.190528,1
-0.3490813,0.635199,-2.449915,-0.5966725,0.6665917,-2.357928,-0.5653441,0.8749774,-2.192392,1
-0.3509393,0.6366109,-2.4491,-0.597272,0.6727035,-2.355473,-0.5634472,0.8817185,-2.191226,1
-0.3478551,0.6387628,-2.448658,-0.5923702,0.6818534,-2.353242,-0.5576615,0.891746,-2.190305,1
-0.3452746,0.6416171,-2.447435,-0.5874297,0.6932935,-2.35028,-0.5522203,0.9044108,-2.189041,1
-0.3446862,0.6448125,-2.454863,-0.5847201,0.7044027,-2.356979,-0.5490643,0.9163193,-2.196891,1
-0.3473664,0.6472361,-2.45151,-0.5852533,0.7137979,-2.352881,-0.5528883,0.9291191,-2.196683,1
-0.3475345,0.6489134,-2.461149,-0.5828922,0.7233677,-2.362094,-0.552281,0.9408494,-2.208559,1
-0.3461124,0.6513206,-2.457772,-0.5774359,0.7338713,-2.355678,-0.542237,0.9511876,-2.202894,1
-0.3456387,0.6536676,-2.450451,-0.5728773,0.7423435,-2.344396,-0.5311835,0.9590418,-2.19237,1
-0.3446546,0.653633,-2.452493,-0.5679651,0.7495476,-2.344413,-0.5236609,0.9680606,-2.19576,1
-0.3481263,0.6539441,-2.443792,-0.5673425,0.7576884,-2.334569,-0.5217928,0.9776066,-2.188385,1
-0.3433183,0.6571145,-2.445908,-0.5581911,0.7685953,-2.33568,-0.51061,0.9880328,-2.189421,1
-0.343176,0.6577287,-2.444034,-0.5551939,0.7751123,-2.334407,-0.5076823,0.9949865,-2.188783,1
-0.3416265,0.6588354,-2.4406,-0.5498709,0.7819313,-2.33001,-0.5025616,1.003672,-2.187177,1
-0.3336206,0.6580459,-2.427502,-0.5361025,0.7889381,-2.315178,-0.4828891,1.010669,-2.174423,1
-0.3339646,0.6673898,-2.435721,-0.5312043,0.8023951,-2.319023,-0.4724049,1.022923,-2.178601,1
-0.3346956,0.6691902,-2.437674,-0.5265217,0.810952,-2.319968,-0.4685187,1.032412,-2.180686,1
-0.3335801,0.6723957,-2.439849,-0.5209989,0.8197118,-2.321863,-0.4636567,1.041036,-2.182093,1
-0.3301,0.6746367,-2.439429,-0.5132554,0.8278271,-2.322231,-0.4556553,1.048472,-2.181495,1
-0.3274278,0.6813474,-2.437951,-0.5063005,0.8370184,-2.317454,-0.4449313,1.058468,-2.179605,1
-0.326089,0.6805555,-2.432359,-0.4984174,0.8414294,-2.309189,-0.4316781,1.063549,-2.174962,1
-0.3256836,0.680886,-2.432548,-0.4939826,0.845643,-2.308939,-0.4275022,1.069192,-2.176974,1
-0.3268716,0.6838225,-2.435845,-0.4891346,0.8538429,-2.311296,-0.4247543,1.08,-2.182779,1
-0.3263191,0.684532,-2.429641,-0.4805399,0.8595843,-2.301886,-0.4120763,1.086645,-2.177129,1
-0.3226444,0.683904,-2.417163,-0.4699978,0.8634739,-2.287586,-0.3974693,1.090826,-2.165688,1
-0.3248483,0.6856615,-2.418692,-0.4657825,0.8685074,-2.286581,-0.3881747,1.095587,-2.167331,1
-0.3219028,0.6885055,-2.414062,-0.4587312,0.871972,-2.278539,-0.3770823,1.098062,-2.16011,1
-0.3255824,0.6901863,-2.418708,-0.4573926,0.8778538,-2.283966,-0.3754278,1.105184,-2.168161,1
-0.3195298,0.6929626,-2.416955,-0.4494008,0.8825448,-2.283012,-0.3699829,1.11099,-2.167626,1
-0.3200206,0.6962286,-2.418288,-0.4446497,0.8893595,-2.284435,-0.3674704,1.119032,-2.16997,1
-0.3208122,0.6988764,-2.418708,-0.4391607,0.8943892,-2.282631,-0.3607457,1.124341,-2.169574,1
-0.3152493,0.7010437,-2.414701,-0.4307126,0.8967204,-2.276399,-0.3497445,1.126072,-2.163925,1
-0.3161323,0.7017329,-2.412512,-0.4254511,0.8998627,-2.272718,-0.3399064,1.12852,-2.162236,1
-0.3132664,0.7024608,-2.412053,-0.4188991,0.9026403,-2.272345,-0.3321118,1.131513,-2.163286,1
-0.3114167,0.7058518,-2.408368,-0.4145948,0.908564,-2.270489,-0.3320681,1.139434,-2.162338,1
-0.3098058,0.7095336,-2.411125,-0.4089906,0.9137611,-2.272553,-0.3281001,1.145477,-2.164976,1
-0.3061913,0.7115543,-2.412107,-0.3992751,0.9189542,-2.274016,-0.318806,1.151889,-2.168782,1
-0.3095138,0.7105997,-2.408865,-0.3954534,0.9202206,-2.269502,-0.3120761,1.152946,-2.166084,1
-0.3054272,0.7115121,-2.406203,-0.3878954,0.9213452,-2.265074,-0.3015017,1.15348,-2.16281,1
-0.3038138,0.710984,-2.402248,-0.3833064,0.92133,-2.260177,-0.2934341,1.15296,-2.159784,1
-0.3067004,0.7118251,-2.400527,-0.382159,0.9231797,-2.257755,-0.2895018,1.154179,-2.158446,1
-0.3001932,0.713658,-2.39898,-0.3756278,0.9252988,-2.256621,-0.2829053,1.156635,-2.158161,1
-0.3012425,0.7142826,-2.399982,-0.3748618,0.9265475,-2.257601,-0.2815589,1.158016,-2.160004,1
-0.2982067,0.7203689,-2.404787,-0.3707792,0.9332538,-2.262794,-0.2797886,1.16586,-2.165721,1
-0.2953569,0.7240891,-2.403949,-0.3657048,0.9383141,-2.262855,-0.2763337,1.171866,-2.166551,1
-0.2931347,0.7251805,-2.402513,-0.3613564,0.9405229,-2.262078,-0.2729566,1.174675,-2.166334,1
-0.2923948,0.7245696,-2.400211,-0.3575989,0.940434,-2.259146,-0.2680039,1.174434,-2.164147,1
-0.2910132,0.7233563,-2.39949,-0.3540987,0.9399367,-2.258558,-0.2634664,1.173993,-2.164687,1
-0.29432,0.7233874,-2.398611,-0.3533896,0.9410972,-2.257679,-0.2615532,1.17497,-2.164524,1
-0.2924506,0.7240138,-2.39687,-0.3505328,0.9415972,-2.255335,-0.2578057,1.175203,-2.162392,1
-0.2947463,0.7221302,-2.40066,-0.3496269,0.9410383,-2.259891,-0.2553118,1.174586,-2.168411,1
-0.2929848,0.7212484,-2.397722,-0.3466,0.9393467,-2.255219,-0.2501517,1.172247,-2.164315,1
-0.296205,0.7199523,-2.392462,-0.3490685,0.9379416,-2.249512,-0.2517267,1.170686,-2.159163,1
-0.2943814,0.718045,-2.394937,-0.346414,0.9364139,-2.252262,-0.2487468,1.169498,-2.163148,1
-0.295017,0.7173458,-2.394596,-0.3464411,0.9359428,-2.252049,-0.2487672,1.169024,-2.162935,1
-0.2938807,0.7173421,-2.395193,-0.3462003,0.9357983,-2.252757,-0.2489792,1.168861,-2.163101,1
-0.2969087,0.7168572,-2.390599,-0.3490818,0.935762,-2.248799,-0.253011,1.169174,-2.158812,1
-0.2942036,0.7202454,-2.391126,-0.3505985,0.9381853,-2.249457,-0.2584558,1.172344,-2.157327,1
-0.291519,0.7212425,-2.396304,-0.3515077,0.9384723,-2.25502,-0.2610099,1.173101,-2.162457,1
-0.2943052,0.7189035,-2.399554,-0.3563508,0.9354645,-2.258132,-0.2633884,1.168767,-2.164664,1
-0.2950847,0.7171848,-2.399349,-0.3608534,0.9326541,-2.257942,-0.2668884,1.165202,-2.1636,1
-0.2980063,0.7172293,-2.401413,-0.366093,0.9318139,-2.259758,-0.2713169,1.163835,-2.164931,1
-0.2984549,0.716186,-2.412418,-0.3738991,0.9277182,-2.269902,-0.2835254,1.160444,-2.17254,1
-0.2984549,0.716186,-2.412418,-0.3738991,0.9277182,-2.269902,-0.2835254,1.160444,-2.17254,1
-0.3031015,0.7143563,-2.410496,-0.3820148,0.9261326,-2.270239,-0.2959174,1.159878,-2.171453,1
-0.3040269,0.7122315,-2.412033,-0.3936225,0.9191971,-2.271014,-0.3100978,1.151477,-2.166716,1
-0.3040269,0.7122315,-2.412033,-0.3936225,0.9191971,-2.271014,-0.3100978,1.151477,-2.166716,1
-0.3020771,0.7108314,-2.410027,-0.3989718,0.9136828,-2.267861,-0.3138675,1.144271,-2.161116,1
-0.3030162,0.7083834,-2.411272,-0.4046762,0.9084808,-2.268531,-0.3182532,1.138147,-2.160861,1
-0.3048741,0.705706,-2.412151,-0.4130354,0.9032185,-2.270594,-0.3298879,1.133275,-2.161193,1
-0.3085058,0.7038439,-2.41408,-0.4239675,0.8989227,-2.274935,-0.3467941,1.129784,-2.162882,1
-0.3109656,0.6995874,-2.411827,-0.4316681,0.8925541,-2.274192,-0.3553066,1.122812,-2.160356,1
-0.3116086,0.6971527,-2.414315,-0.4365898,0.8873969,-2.27671,-0.3578713,1.116049,-2.161254,1
-0.3129784,0.6951031,-2.413523,-0.4426291,0.8834228,-2.2776,-0.3636136,1.11144,-2.161096,1
-0.313412,0.6939486,-2.415905,-0.4485049,0.8786362,-2.280299,-0.3715131,1.106485,-2.162125,1
-0.3120134,0.6937181,-2.419075,-0.4545566,0.8750305,-2.286577,-0.3847525,1.103552,-2.165277,1
-0.3121405,0.6916321,-2.422237,-0.4617263,0.8705794,-2.294368,-0.3991074,1.100018,-2.170896,1
-0.3129662,0.690048,-2.426246,-0.46802,0.8658909,-2.300604,-0.4088085,1.094571,-2.174081,1
-0.3145222,0.6885291,-2.425419,-0.4747018,0.8611581,-2.301766,-0.4159358,1.088068,-2.171892,1
-0.3153212,0.6884912,-2.429727,-0.4807006,0.8586326,-2.309519,-0.4258687,1.085172,-2.177301,1
-0.3170686,0.6870431,-2.437928,-0.4885102,0.853036,-2.320443,-0.4386534,1.078312,-2.184159,1
-0.3174109,0.684314,-2.439235,-0.4933643,0.8470117,-2.323829,-0.4452355,1.072002,-2.186455,1
-0.3169079,0.6842,-2.441934,-0.4962487,0.8426444,-2.325827,-0.4490602,1.067424,-2.187786,1
-0.3182799,0.6818316,-2.439199,-0.5017204,0.8355677,-2.323167,-0.4547832,1.060162,-2.184737,1
-0.3195946,0.6794174,-2.441018,-0.5077742,0.8297203,-2.32812,-0.4635896,1.054638,-2.189311,1
-0.3225504,0.6768423,-2.440522,-0.5149063,0.823038,-2.329281,-0.4741581,1.047567,-2.188802,1
-0.3236051,0.673812,-2.443346,-0.5188495,0.8171499,-2.333426,-0.4798874,1.042127,-2.193156,1
-0.3255311,0.6707126,-2.440365,-0.5241661,0.8091177,-2.330199,-0.4858305,1.03386,-2.18938,1
-0.3269658,0.667085,-2.443367,-0.5285365,0.8016737,-2.333806,-0.4898581,1.025322,-2.19135,1
-0.3271426,0.6659915,-2.445676,-0.5315098,0.7970421,-2.33701,-0.4917927,1.01942,-2.192861,1
-0.327307,0.6623769,-2.442724,-0.533554,0.7909383,-2.334638,-0.4935501,1.012764,-2.18972,1
-0.3291301,0.6611044,-2.445579,-0.5387097,0.7850504,-2.338517,-0.5011441,1.006861,-2.192925,1
-0.3297129,0.659889,-2.447729,-0.5440431,0.7774167,-2.342856,-0.5109815,0.9987354,-2.195434,1
-0.3319207,0.6580133,-2.448881,-0.5486807,0.7720627,-2.345168,-0.517937,0.9932181,-2.197001,1
-0.3327391,0.6575605,-2.447931,-0.5527496,0.7669254,-2.346033,-0.5240387,0.9874146,-2.196472,1
-0.3327614,0.6563563,-2.450147,-0.5548705,0.7624733,-2.349373,-0.5292057,0.9823886,-2.19842,1
-0.3323217,0.6550045,-2.449388,-0.5573187,0.7558124,-2.349576,-0.5323337,0.9750834,-2.197575,1
-0.3332177,0.6531514,-2.454799,-0.559613,0.7499172,-2.354151,-0.5342064,0.9694768,-2.202637,1
-0.3345713,0.6519878,-2.451928,-0.5627676,0.7442843,-2.35115,-0.5369267,0.9644397,-2.200577,1
-0.3366224,0.6496802,-2.45101,-0.5664027,0.7380543,-2.350315,-0.5389738,0.9582878,-2.200138,1
-0.3354351,0.6491467,-2.457351,-0.5675247,0.7326106,-2.357768,-0.5391315,0.9496916,-2.203243,1
-0.3380791,0.6475928,-2.453002,-0.5713283,0.7270561,-2.352858,-0.5396729,0.9422879,-2.196392,1
-0.3387997,0.6466537,-2.45396,-0.5734105,0.7222775,-2.354024,-0.5400515,0.9365463,-2.196593,1
-0.3408369,0.644458,-2.454428,-0.5764968,0.7168524,-2.354568,-0.5413455,0.9314659,-2.197999,1
-0.3406866,0.6432688,-2.460748,-0.5788432,0.709568,-2.362593,-0.5439184,0.9238938,-2.20558,1
-0.3436401,0.6407846,-2.457252,-0.5832862,0.7007552,-2.358653,-0.5452965,0.9132226,-2.199836,1
-0.3436172,0.6402657,-2.455377,-0.5851021,0.6937705,-2.357547,-0.54633,0.9050279,-2.197312,1
-0.3420151,0.6394581,-2.453846,-0.5845415,0.6905097,-2.357289,-0.5447124,0.9008566,-2.196118,1
-0.342079,0.6385837,-2.452928,-0.5857531,0.6855921,-2.357211,-0.546007,0.8948739,-2.194639,1
-0.3437478,0.6367571,-2.453195,-0.5880564,0.6799577,-2.357302,-0.5477849,0.8888662,-2.19438,1
-0.3462657,0.634212,-2.449913,-0.5911939,0.6738619,-2.354067,-0.5506859,0.8827196,-2.191138,1
-0.3462296,0.6333292,-2.458457,-0.592951,0.6680481,-2.365335,-0.5550771,0.876815,-2.201658,1
-0.3466801,0.6317459,-2.454181,-0.5946146,0.6604754,-2.362249,-0.5574628,0.8683481,-2.197273,1
-0.3471675,0.63088,-2.454699,-0.5958794,0.6559166,-2.363792,-0.5593035,0.8636259,-2.198482,1
-0.3471432,0.630282,-2.44956,-0.596712,0.6507042,-2.359855,-0.5612711,0.8575631,-2.193237,1
-0.3469527,0.6310793,-2.453758,-0.5971034,0.6488432,-2.365115,-0.5625994,0.8554025,-2.197929,1
-0.3473537,0.6307621,-2.450077,-0.5978748,0.6453846,-2.361907,-0.5633529,0.8512932,-2.193925,1
-0.3475562,0.628812,-2.445172,-0.598498,0.6407146,-2.357793,-0.565814,0.8464696,-2.189255,1
-0.3475149,0.6259111,-2.446387,-0.5991817,0.6356279,-2.360842,-0.5689476,0.8408103,-2.191153,1
-0.3476731,0.6254116,-2.445593,-0.600073,0.6319709,-2.361928,-0.5714265,0.8362608,-2.190892,1
-0.3475984,0.6257808,-2.44976,-0.6003013,0.6300099,-2.366863,-0.57298,0.8337724,-2.194983,1
-0.3484303,0.6263669,-2.450632,-0.6011252,0.6281384,-2.367622,-0.5741932,0.8312792,-2.194947,1
-0.3477889,0.6263476,-2.452501,-0.6005641,0.6263855,-2.369717,-0.5742338,0.8288537,-2.196161,1
-0.3467363,0.6264006,-2.446404,-0.5997282,0.6247525,-2.364301,-0.5754363,0.8270804,-2.190285,1
-0.3474052,0.6254967,-2.438894,-0.600349,0.6220235,-2.3567,-0.5757205,0.8240782,-2.182414,1
-0.3460962,0.6255399,-2.448076,-0.5995648,0.6224586,-2.367499,-0.5768185,0.8245818,-2.193036,1
-0.3461388,0.6250688,-2.442543,-0.5994794,0.6209587,-2.361609,-0.5765482,0.8227708,-2.186811,1
-0.3438464,0.6257462,-2.44363,-0.5973607,0.6223077,-2.363211,-0.5751072,0.8240258,-2.188217,1
-0.3450967,0.6274804,-2.447547,-0.5986711,0.6239303,-2.367323,-0.5762165,0.8260282,-2.192794,1
-0.3437962,0.6242052,-2.430895,-0.5973663,0.6213299,-2.350631,-0.5751388,0.8238673,-2.176582,1
-0.3424119,0.627322,-2.447011,-0.5962545,0.6266734,-2.367562,-0.5759245,0.830314,-2.194572,1
-0.3430035,0.6285075,-2.445477,-0.5966669,0.628806,-2.365456,-0.5752465,0.8326794,-2.192873,1
-0.3432411,0.629534,-2.449878,-0.5967308,0.6319029,-2.369343,-0.5749546,0.8364727,-2.19763,1
-0.343274,0.6281025,-2.442791,-0.5967071,0.6313413,-2.362108,-0.574871,0.8358717,-2.190356,1
-0.3424669,0.6275722,-2.440479,-0.5956117,0.6326113,-2.358987,-0.5734974,0.8376977,-2.187935,1
-0.3420543,0.6275768,-2.446178,-0.5948874,0.6364427,-2.364048,-0.5717328,0.8422593,-2.194013,1
-0.3425254,0.6294895,-2.4474,-0.5951432,0.6408529,-2.364916,-0.5731519,0.8476938,-2.195974,1
-0.3426998,0.6294008,-2.442906,-0.5943,0.6450698,-2.358051,-0.5705807,0.8530293,-2.190724,1
-0.3418669,0.6319671,-2.44265,-0.5923677,0.6538606,-2.355941,-0.5678831,0.8623093,-2.189333,1
-0.342096,0.6336415,-2.439618,-0.5914993,0.6595793,-2.350884,-0.5658214,0.8684654,-2.185006,1
-0.341451,0.6356552,-2.457057,-0.5895113,0.6690012,-2.367043,-0.5621281,0.8792618,-2.203186,1
-0.3404481,0.6358836,-2.454454,-0.5880314,0.673182,-2.364677,-0.5621977,0.8834162,-2.200535,1
-0.3400324,0.6393021,-2.459789,-0.5869079,0.6806201,-2.369823,-0.5616382,0.891709,-2.206694,1
-0.3397633,0.641767,-2.460243,-0.5847434,0.6911644,-2.369177,-0.5590109,0.9037149,-2.20803,1
-0.3371716,0.6437973,-2.458181,-0.5799889,0.7004768,-2.365577,-0.5544388,0.9135383,-2.205076,1
-0.3353398,0.6457976,-2.462255,-0.5765446,0.7085481,-2.369351,-0.5524054,0.9224255,-2.20972,1
-0.3342528,0.648095,-2.458814,-0.5724927,0.717331,-2.362914,-0.5478863,0.9338983,-2.207025,1
-0.3319353,0.6504155,-2.456908,-0.5680302,0.7252555,-2.35992,-0.543115,0.9424331,-2.204931,1
-0.3314988,0.6525341,-2.459398,-0.5649153,0.7349342,-2.362056,-0.5392076,0.9520479,-2.207107,1
-0.3305905,0.6517988,-2.454698,-0.5616871,0.7400721,-2.35697,-0.535583,0.9575976,-2.202666,1
-0.3312411,0.6527821,-2.449872,-0.5593407,0.7459545,-2.349682,-0.5305879,0.9638303,-2.196347,1
-0.3268789,0.6532648,-2.448158,-0.551771,0.7517386,-2.345811,-0.5196233,0.9706024,-2.194571,1
-0.3274828,0.6552374,-2.445955,-0.5492953,0.7602147,-2.343351,-0.5151418,0.9797707,-2.193561,1
-0.3256344,0.6565576,-2.446541,-0.5441219,0.7686753,-2.344358,-0.508778,0.9883913,-2.19508,1
-0.3248895,0.6605189,-2.452833,-0.5411057,0.7762936,-2.3499,-0.5063467,0.9963709,-2.201017,1
-0.3251264,0.6607317,-2.445153,-0.5390387,0.7809823,-2.342538,-0.5061228,1.002503,-2.195386,1
-0.3232234,0.6636648,-2.446815,-0.5341657,0.7895429,-2.344802,-0.5043734,1.013398,-2.200546,1
-0.3220234,0.6657934,-2.446787,-0.5306907,0.7951581,-2.344458,-0.5036154,1.020293,-2.201666,1
-0.3207113,0.6695619,-2.443338,-0.5240712,0.8056747,-2.339096,-0.4938703,1.030868,-2.197025,1
-0.3175944,0.6706363,-2.442098,-0.5145942,0.8143914,-2.335919,-0.4767596,1.038847,-2.19451,1
-0.3180201,0.6718657,-2.440359,-0.5107074,0.8199133,-2.332183,-0.4692293,1.044795,-2.192483,1
-0.3159172,0.676703,-2.4414,-0.5045935,0.8289813,-2.332033,-0.4616309,1.054127,-2.19321,1
-0.3157038,0.6795675,-2.442927,-0.5021459,0.8350729,-2.334272,-0.4611903,1.060683,-2.195596,1
-0.3138008,0.6806273,-2.437013,-0.4975269,0.8391906,-2.328151,-0.458401,1.065119,-2.189466,1
-0.3119412,0.682232,-2.43357,-0.4924406,0.8444609,-2.324711,-0.4546869,1.071687,-2.187776,1
-0.3105127,0.6854892,-2.436403,-0.4863769,0.8522032,-2.326737,-0.4484744,1.080894,-2.192304,1
-0.3114019,0.6860459,-2.434014,-0.4807754,0.8573303,-2.321218,-0.4391146,1.087619,-2.190682,1
-0.3113528,0.68984,-2.43488,-0.4750354,0.8641711,-2.31841,-0.4291537,1.095123,-2.190487,1
-0.3090786,0.6897853,-2.42812,-0.4678712,0.8669856,-2.309236,-0.418478,1.098275,-2.183245,1
-0.3076732,0.6924077,-2.428589,-0.4632006,0.8713965,-2.308079,-0.4110593,1.102741,-2.183302,1
-0.3087213,0.695117,-2.426791,-0.4582755,0.8767232,-2.30269,-0.3983734,1.106622,-2.178728,1
-0.3078331,0.6967042,-2.423958,-0.4532163,0.8804506,-2.298063,-0.3916313,1.110891,-2.175946,1
-0.3069001,0.6984226,-2.42516,-0.4475276,0.8854855,-2.298748,-0.3863452,1.117103,-2.178672,1
-0.3063453,0.6998314,-2.422647,-0.4421605,0.8903514,-2.296137,-0.3810155,1.122856,-2.177768,1
-0.3057873,0.7014107,-2.423845,-0.4377202,0.8946163,-2.297299,-0.3789909,1.128366,-2.180165,1
-0.3056046,0.7029951,-2.422292,-0.4324338,0.8985204,-2.294102,-0.3712025,1.132344,-2.178406,1
-0.3027222,0.7069257,-2.419537,-0.4278824,0.9026389,-2.29,-0.3661144,1.136257,-2.174174,1
-0.300307,0.7077618,-2.416416,-0.4200284,0.905041,-2.284143,-0.3526903,1.138101,-2.170314,1
-0.2997425,0.7096835,-2.414869,-0.4140698,0.9094397,-2.281545,-0.3453587,1.143154,-2.1699,1
-0.2991904,0.710619,-2.413496,-0.4085234,0.9132483,-2.280318,-0.3401008,1.147959,-2.170602,1
-0.2978419,0.7096426,-2.412898,-0.4022939,0.9152852,-2.280424,-0.3351223,1.151369,-2.172904,1
-0.2977788,0.7094292,-2.412546,-0.3970561,0.9173097,-2.279586,-0.3287514,1.153733,-2.173534,1
-0.2961506,0.7110787,-2.411436,-0.3920732,0.9213071,-2.279712,-0.3236092,1.158402,-2.175274,1
-0.2913894,0.7127497,-2.408686,-0.3834458,0.9226952,-2.273789,-0.3098718,1.158349,-2.169566,1
-0.2907367,0.7149644,-2.410272,-0.37978,0.9245893,-2.272877,-0.3002338,1.158706,-2.169581,1
-0.2914028,0.7167305,-2.410464,-0.3778647,0.9271841,-2.272689,-0.2943663,1.160514,-2.170741,1
-0.2899755,0.7176178,-2.410784,-0.3743161,0.9282339,-2.271947,-0.288615,1.161255,-2.171126,1
-0.2869233,0.7190676,-2.410382,-0.368677,0.9309326,-2.271897,-0.2840167,1.165058,-2.172769,1
-0.2865125,0.7182467,-2.407334,-0.3625522,0.9334838,-2.270808,-0.2791001,1.169171,-2.174395,1
-0.2878585,0.7193422,-2.410164,-0.3605622,0.9362118,-2.274406,-0.2787771,1.172791,-2.178752,1
-0.2864029,0.7208568,-2.409152,-0.3579269,0.9379241,-2.273083,-0.2780577,1.175052,-2.177169,1
-0.2869074,0.7220827,-2.409706,-0.3563319,0.9403039,-2.274398,-0.2768271,1.17777,-2.179019,1
-0.2835284,0.7223027,-2.411596,-0.3512963,0.9404572,-2.275344,-0.2709111,1.177808,-2.180417,1
-0.2834234,0.7235618,-2.409887,-0.3489524,0.9421139,-2.273177,-0.2666272,1.17896,-2.178654,1
-0.2836543,0.724545,-2.412624,-0.3476197,0.9429954,-2.275015,-0.2635454,1.179333,-2.180758,1
-0.2848987,0.7234821,-2.412682,-0.3470463,0.942531,-2.275191,-0.261008,1.178645,-2.182154,1
-0.2863798,0.7224759,-2.409918,-0.3467473,0.9418848,-2.272207,-0.2592803,1.177899,-2.180257,1
-0.2868671,0.7222675,-2.409785,-0.3462523,0.9413686,-2.271161,-0.2568967,1.176733,-2.179359,1
-0.2854924,0.7220505,-2.408853,-0.3442244,0.9414586,-2.270437,-0.2541922,1.176889,-2.17947,1
-0.2863548,0.7211325,-2.403387,-0.3460576,0.940879,-2.265926,-0.2568024,1.176609,-2.174968,1
-0.2841925,0.7208119,-2.403306,-0.3429881,0.9405329,-2.265413,-0.2529835,1.176,-2.174514,1
-0.2836118,0.7208681,-2.402548,-0.342952,0.9401537,-2.264196,-0.2536501,1.1758,-2.173068,1
-0.2850117,0.7207095,-2.405464,-0.3443195,0.9406331,-2.268115,-0.256479,1.176839,-2.177015,1
-0.2860295,0.7206724,-2.408728,-0.3472546,0.9405767,-2.272192,-0.261458,1.177278,-2.180432,1
-0.28518,0.718138,-2.411291,-0.34872,0.9380379,-2.27581,-0.2639316,1.17492,-2.183582,1
-0.2883046,0.7146968,-2.408746,-0.3535847,0.9336573,-2.272571,-0.2656907,1.169144,-2.179679,1
-0.2887588,0.7138759,-2.408315,-0.3586363,0.9301026,-2.27007,-0.2677431,1.163768,-2.175481,1
